InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,Discount,PaymentMethod,ShippingCost,Category,SalesChannel,ReturnStatus,ShipmentProvider,WarehouseLocation,OrderPriority,Total,NetTotal
153268,SKU_1325,"Wireless Mouse",44,"2020-03-28 04:00:00",97.5,77063.0,Australia,0.45,paypall,20.08,Electronics,Online,"Not Returned",FedEx,Berlin,High,4270.2,4250.12
532430,SKU_1034,"Office Chair",36,"2020-03-28 05:00:00",61.5,19503.0,Norway,0.12,"Bank Transfer",13.42,Electronics,Online,"Not Returned","Royal Mail",Amsterdam,Medium,2209.68,2196.26
521818,SKU_1835,Headphones,23,"2020-03-28 08:00:00",40.61,46321.0,Italy,0.19,paypall,9.27,Electronics,In-store,"Not Returned",UPS,London,Low,929.66,920.39
787556,SKU_1510,"Desk Lamp",35,"2020-03-28 13:00:00",63.62,16102.0,Sweden,0.01,"Credit Card",21.09,Electronics,Online,"Not Returned",UPS,Paris,High,2226.35,2205.26
762784,SKU_1886,Notebook,44,"2020-03-28 16:00:00",14.27,60510.0,Sweden,0.09,paypall,25.92,Electronics,Online,"Not Returned","Royal Mail",London,Medium,623.92,598
899289,SKU_1882,Notebook,43,"2020-03-28 17:00:00",29.31,52137.0,Norway,0.39,"Bank Transfer",23.51,Electronics,Online,"Not Returned",UPS,Berlin,High,1243.56,1220.05
501927,SKU_1101,"USB Cable",18,"2020-03-29 11:00:00",64.74,73837.0,Portugal,0.26,"Credit Card",9.63,Electronics,Online,"Not Returned",FedEx,Rome,High,1160.64,1151.01
829678,SKU_1536,"USB Cable",16,"2020-03-29 12:00:00",24.66,95333.0,Belgium,0.14,"Credit Card",19.73,Electronics,Online,"Not Returned",UPS,Paris,Medium,392.32,372.59
817148,SKU_1399,"Desk Lamp",25,"2020-03-29 18:00:00",63.82,47040.0,Norway,0.18,paypall,26.7,Electronics,In-store,"Not Returned",FedEx,London,Medium,1591,1564.3
430904,SKU_1704,"Desk Lamp",46,"2020-03-30 02:00:00",2.86,33067.0,France,0.49,"Credit Card",15.94,Electronics,Online,"Not Returned",FedEx,London,Medium,109.02,93.08
370856,SKU_1029,"Desk Lamp",41,"2020-03-30 10:00:00",82.07,70786.0,Germany,0.18,paypall,26.44,Electronics,In-store,Returned,DHL,Amsterdam,Low,3357.49,3331.05
699032,SKU_1884,"Wireless Mouse",8,"2020-03-30 13:00:00",95.87,93950.0,Portugal,0.07,paypall,11.61,Electronics,In-store,"Not Returned",DHL,Amsterdam,High,766.4,754.79
877147,SKU_1922,Headphones,45,"2020-03-30 14:00:00",36.79,59646.0,Belgium,0.34,"Bank Transfer",21.92,Electronics,In-store,"Not Returned","Royal Mail",London,Low,1640.25,1618.33
706791,SKU_1638,"White Mug",40,"2020-03-30 20:00:00",58.15,26217.0,"United States",0.14,"Credit Card",17.05,Electronics,Online,"Not Returned",FedEx,Berlin,Low,2320.4,2303.35
878513,SKU_1518,Headphones,14,"2020-03-31 01:00:00",1.13,51773.0,Germany,0.31,"Credit Card",24.53,Electronics,In-store,"Not Returned",DHL,Rome,High,11.48,-13.05
969741,SKU_1183,T-shirt,31,"2020-03-31 05:00:00",17.92,99496.0,Netherlands,0.09,paypall,25.68,Electronics,In-store,"Not Returned","Royal Mail",Amsterdam,Low,552.73,527.05
693586,SKU_1131,"Wireless Mouse",19,"2020-03-31 19:00:00",60.67,73412.0,Australia,0.36,"Credit Card",9.95,Electronics,In-store,"Not Returned",DHL,Berlin,Medium,1145.89,1135.94
567535,SKU_1437,"White Mug",26,"2020-04-01 04:00:00",14.57,10554.0,"United Kingdom",0.46,paypall,26.21,Electronics,Online,"Not Returned",UPS,London,High,366.86,340.65
720635,SKU_1074,"Wireless Mouse",19,"2020-04-01 06:00:00",36.86,75767.0,"United Kingdom",0.2,"Bank Transfer",25.9,Electronics,In-store,"Not Returned",UPS,Berlin,Low,696.54,670.64
830023,SKU_1187,"Desk Lamp",25,"2020-04-01 10:00:00",36.37,37851.0,France,0.16,paypall,19.05,Electronics,Online,"Not Returned","Royal Mail",Amsterdam,High,905.25,886.2
122431,SKU_1912,"Desk Lamp",11,"2020-04-01 11:00:00",85.04,53187.0,"United Kingdom",0.2,"Bank Transfer",18.47,Electronics,In-store,"Not Returned",UPS,Rome,Low,933.24,914.77
936501,SKU_1956,"Blue Pen",23,"2020-04-01 22:00:00",23.2,55498.0,Netherlands,0.3,"Credit Card",9.16,Electronics,Online,"Not Returned",UPS,London,Low,526.7,517.54
252360,SKU_1865,"Office Chair",21,"2020-04-03 18:00:00",41.64,64441.0,"United States",0.24,paypall,14.29,Electronics,In-store,"Not Returned",FedEx,Berlin,Low,869.4,855.11
877915,SKU_1390,"Desk Lamp",20,"2020-04-03 19:00:00",59.31,63975.0,Sweden,0.41,paypall,28.41,Electronics,Online,"Not Returned",FedEx,Paris,Medium,1178,1149.59
473706,SKU_1819,"White Mug",17,"2020-04-03 22:00:00",76.89,42065.0,"United States",0.17,paypall,21.47,Electronics,Online,Returned,"Royal Mail",Paris,High,1304.24,1282.77
170326,SKU_1376,Notebook,44,"2020-04-04 13:00:00",43.21,91427.0,France,0.28,"Credit Card",11.01,Electronics,Online,"Not Returned",FedEx,Paris,High,1888.92,1877.91
906481,SKU_1197,Backpack,31,"2020-04-04 17:00:00",39.36,90044.0,Italy,0.24,"Credit Card",10.94,Electronics,Online,"Not Returned",FedEx,Berlin,Low,1212.72,1201.78
991793,SKU_1717,"Blue Pen",40,"2020-04-04 19:00:00",77.29,74731.0,Netherlands,0.09,"Bank Transfer",29.2,Electronics,Online,"Not Returned",DHL,Amsterdam,Medium,3088,3058.8
895378,SKU_1631,"USB Cable",10,"2020-04-05 03:00:00",58.89,71736.0,Germany,0.31,"Credit Card",14.3,Electronics,Online,Returned,DHL,Paris,Medium,585.8,571.5
998254,SKU_1174,"Blue Pen",9,"2020-04-05 09:00:00",23.34,25488.0,Spain,0.13,"Bank Transfer",5.61,Electronics,In-store,"Not Returned",UPS,Rome,High,208.89,203.28
619984,SKU_1453,"Office Chair",11,"2020-04-05 12:00:00",55.53,41000.0,Netherlands,0.4,"Credit Card",14.94,Electronics,In-store,"Not Returned",DHL,Amsterdam,Medium,606.43,591.49
683609,SKU_1452,"Blue Pen",14,"2020-04-05 16:00:00",23.64,72441.0,Italy,0.4,"Credit Card",13.78,Electronics,Online,"Not Returned",UPS,London,Low,325.36,311.58
519065,SKU_1530,"White Mug",23,"2020-04-06 08:00:00",75.15,74067.0,Portugal,0.03,paypall,7.0,Electronics,In-store,"Not Returned",UPS,Berlin,High,1727.76,1720.76
142229,SKU_1856,"White Mug",34,"2020-04-06 19:00:00",72.33,80113.0,Spain,0.24,"Credit Card",6.92,Electronics,Online,Returned,UPS,Paris,Medium,2451.06,2444.14
186652,SKU_1560,"Wireless Mouse",33,"2020-04-06 20:00:00",77.32,39885.0,France,0.35,"Bank Transfer",5.66,Electronics,In-store,"Not Returned","Royal Mail",London,Medium,2540.01,2534.35
943488,SKU_1166,"Desk Lamp",35,"2020-04-07 01:00:00",32.56,63249.0,Italy,0.44,paypall,15.29,Electronics,Online,"Not Returned",DHL,Amsterdam,High,1124.2,1108.91
760008,SKU_1873,Notebook,36,"2020-04-07 15:00:00",79.12,24801.0,Spain,0.09,paypall,19.06,Electronics,Online,"Not Returned",UPS,London,Medium,2845.08,2826.02
790493,SKU_1914,"Office Chair",24,"2020-04-07 16:00:00",26.4,18808.0,"United States",0.28,paypall,24.86,Electronics,In-store,"Not Returned",DHL,Berlin,High,626.88,602.02
932325,SKU_1761,"USB Cable",43,"2020-04-08 01:00:00",30.42,35153.0,Italy,0.25,"Credit Card",20.03,Electronics,Online,"Not Returned","Royal Mail",Amsterdam,High,1297.31,1277.28
853315,SKU_1649,T-shirt,17,"2020-04-08 12:00:00",45.48,34073.0,Sweden,0.23,"Bank Transfer",23.08,Electronics,In-store,"Not Returned",DHL,Amsterdam,Medium,769.25,746.17
316184,SKU_1477,"Wall Clock",16,"2020-04-09 10:00:00",80.45,47174.0,Spain,0.2,"Bank Transfer",5.02,Electronics,In-store,"Not Returned",FedEx,London,Medium,1284,1278.98
417348,SKU_1127,"White Mug",37,"2020-04-09 12:00:00",84.45,68063.0,Portugal,0.23,"Bank Transfer",13.1,Electronics,Online,"Not Returned",DHL,Paris,High,3116.14,3103.04
282958,SKU_1448,Headphones,24,"2020-04-09 13:00:00",65.02,26117.0,Australia,0.17,"Bank Transfer",27.12,Electronics,Online,"Not Returned","Royal Mail",Paris,High,1556.4,1529.28
969742,SKU_1835,Headphones,20,"2020-04-09 22:00:00",16.27,95033.0,"United States",0.24,"Credit Card",7.88,Electronics,Online,"Not Returned",DHL,London,High,320.6,312.72
249381,SKU_1346,"White Mug",34,"2020-04-10 00:00:00",35.93,30643.0,Portugal,0.2,"Bank Transfer",10.38,Electronics,Online,"Not Returned",DHL,Paris,High,1214.82,1204.44
846788,SKU_1022,Backpack,44,"2020-04-10 09:00:00",81.09,31953.0,France,0.04,paypall,24.84,Electronics,In-store,"Not Returned",DHL,Rome,High,3566.2,3541.36
270102,SKU_1900,"USB Cable",15,"2020-04-10 14:00:00",28.64,89241.0,Netherlands,0.23,"Bank Transfer",12.82,Electronics,Online,Returned,UPS,Rome,Low,426.15,413.33
494274,SKU_1785,Notebook,22,"2020-04-10 15:00:00",5.73,36311.0,"United Kingdom",0.25,paypall,11.54,Electronics,Online,"Not Returned",DHL,London,Medium,120.56,109.02
317285,SKU_1272,"Wireless Mouse",17,"2020-04-10 16:00:00",97.17,24051.0,Norway,0.49,"Credit Card",10.59,Electronics,Online,"Not Returned","Royal Mail",Paris,Medium,1643.56,1632.97
438404,SKU_1953,"Wireless Mouse",42,"2020-04-10 17:00:00",99.89,GUEST,"United States",0.4,"Bank Transfer",23.51,Electronics,In-store,"Not Returned","Royal Mail",Paris,Medium,4178.58,4155.07
259476,SKU_1450,"White Mug",7,"2020-04-10 18:00:00",89.58,70990.0,Netherlands,0.02,paypall,16.43,Electronics,Online,"Not Returned",FedEx,Rome,High,626.92,610.49
260928,SKU_1880,"White Mug",22,"2020-04-10 20:00:00",48.63,46399.0,Germany,0.5,"Bank Transfer",9.32,Electronics,Online,"Not Returned",DHL,Berlin,Medium,1058.86,1049.54
790417,SKU_1001,"Wireless Mouse",30,"2020-04-11 03:00:00",55.9,26047.0,Spain,0.44,"Credit Card",24.01,Electronics,Online,"Not Returned",FedEx,Amsterdam,Medium,1663.8,1639.79
859034,SKU_1614,"Wall Clock",5,"2020-04-11 05:00:00",24.7,79569.0,Spain,0.06,paypall,23.27,Electronics,In-store,"Not Returned",FedEx,London,Low,123.2,99.93
106570,SKU_1881,"White Mug",15,"2020-04-11 15:00:00",13.14,21947.0,Italy,0.22,"Bank Transfer",18.64,Electronics,In-store,Returned,UPS,Berlin,Low,193.8,175.16
599115,SKU_1806,"Wireless Mouse",43,"2020-04-11 18:00:00",4.17,39972.0,Germany,0.33,paypall,11.67,Electronics,Online,"Not Returned","Royal Mail",Rome,Medium,165.12,153.45
601076,SKU_1794,Headphones,49,"2020-04-12 07:00:00",34.58,66702.0,Spain,0.33,paypall,28.95,Electronics,Online,"Not Returned",FedEx,Berlin,Medium,1678.25,1649.3
900101,SKU_1366,"Wireless Mouse",11,"2020-04-12 12:00:00",42.19,23941.0,Belgium,0.08,"Bank Transfer",26.82,Electronics,Online,"Not Returned",UPS,Rome,High,463.21,436.39
246649,SKU_1537,"White Mug",3,"2020-04-12 17:00:00",89.4,64244.0,Norway,0.16,"Credit Card",24.77,Electronics,Online,"Not Returned",FedEx,Paris,Low,267.72,242.95
712297,SKU_1530,Headphones,20,"2020-04-12 19:00:00",58.38,28384.0,Belgium,0.33,"Credit Card",24.0,Electronics,In-store,"Not Returned",DHL,Paris,Low,1161,1137
136487,SKU_1924,"USB Cable",10,"2020-04-13 01:00:00",14.57,64490.0,Spain,0.32,"Bank Transfer",15.55,Electronics,In-store,"Not Returned","Royal Mail",Amsterdam,High,142.5,126.95
328071,SKU_1058,T-shirt,20,"2020-04-13 03:00:00",12.69,74255.0,Sweden,0.19,"Credit Card",6.25,Electronics,Online,"Not Returned",FedEx,Rome,Low,250,243.75
273895,SKU_1411,T-shirt,26,"2020-04-13 07:00:00",86.75,59618.0,Belgium,0.13,"Bank Transfer",26.55,Electronics,In-store,"Not Returned",DHL,London,Low,2252.12,2225.57
530424,SKU_1177,"Office Chair",49,"2020-04-13 08:00:00",74.16,45530.0,Norway,0.02,paypall,24.56,Electronics,In-store,"Not Returned",FedEx,Paris,Medium,3632.86,3608.3
867629,SKU_1265,"White Mug",18,"2020-04-13 14:00:00",44.65,38212.0,Belgium,0.41,"Credit Card",14.03,Electronics,Online,Returned,FedEx,Berlin,High,796.32,782.29
735567,SKU_1479,"Wireless Mouse",43,"2020-04-14 03:00:00",22.53,33852.0,Spain,0.13,"Credit Card",20.44,Electronics,In-store,"Not Returned",UPS,Paris,Medium,963.2,942.76
742804,SKU_1158,T-shirt,31,"2020-04-14 05:00:00",33.43,90968.0,Spain,0.06,paypall,27.43,Electronics,In-store,"Not Returned",UPS,Amsterdam,Low,1034.47,1007.04
622828,SKU_1754,"Desk Lamp",3,"2020-04-14 06:00:00",95.84,13283.0,Australia,0,"Bank Transfer",23.13,Electronics,Online,"Not Returned","Royal Mail",Berlin,Low,287.52,264.39
619777,SKU_1794,"USB Cable",39,"2020-04-14 10:00:00",66.52,14815.0,France,0.02,"Bank Transfer",18.55,Electronics,Online,Returned,FedEx,Rome,Medium,2593.5,2574.95
653453,SKU_1519,"Office Chair",12,"2020-04-14 13:00:00",74.21,64246.0,Belgium,0.37,"Bank Transfer",16.24,Electronics,Online,"Not Returned",FedEx,London,High,886.08,869.84
435441,SKU_1342,"White Mug",28,"2020-04-14 18:00:00",33.7,GUEST,Germany,0.26,"Credit Card",18.97,Electronics,In-store,"Not Returned",DHL,Berlin,High,936.32,917.35
983084,SKU_1372,"Desk Lamp",45,"2020-04-14 19:00:00",88.03,GUEST,Portugal,0.43,"Credit Card",28.63,Electronics,Online,"Not Returned",UPS,Amsterdam,Low,3942,3913.37
739430,SKU_1900,"USB Cable",7,"2020-04-15 04:00:00",13.83,99592.0,"United States",0.08,"Bank Transfer",11.02,Electronics,Online,"Not Returned",UPS,Amsterdam,High,96.25,85.23
628014,SKU_1326,"Blue Pen",2,"2020-04-15 07:00:00",6.79,GUEST,Spain,0.5,paypall,20.52,Electronics,Online,"Not Returned","Royal Mail",Berlin,Medium,12.58,-7.94
659931,SKU_1368,"USB Cable",14,"2020-04-15 14:00:00",91.98,99841.0,Portugal,0.34,paypall,18.31,Electronics,Online,"Not Returned",DHL,Berlin,High,1282.96,1264.65
990328,SKU_1933,"Office Chair",2,"2020-04-15 16:00:00",2.79,50070.0,Germany,0.39,"Bank Transfer",19.9,Electronics,Online,"Not Returned",DHL,Berlin,Low,4.8,-15.1
949881,SKU_1723,"Blue Pen",43,"2020-04-15 22:00:00",81.68,96619.0,Portugal,0.15,"Credit Card",7.63,Electronics,Online,"Not Returned",UPS,Amsterdam,Low,3505.79,3498.16
734122,SKU_1436,Notebook,9,"2020-04-15 23:00:00",45.96,87183.0,Italy,0.06,"Credit Card",14.34,Electronics,Online,"Not Returned",UPS,London,Medium,413.1,398.76
594509,SKU_1623,"White Mug",47,"2020-04-16 03:00:00",43.18,92204.0,Portugal,0.1,paypall,28.04,Electronics,Online,"Not Returned","Royal Mail",Berlin,High,2024.76,1996.72
504772,SKU_1902,"Desk Lamp",45,"2020-04-16 20:00:00",61.34,65616.0,Netherlands,0.45,paypall,17.91,Electronics,Online,"Not Returned","Royal Mail",Rome,Low,2740.05,2722.14
782347,SKU_1445,Notebook,31,"2020-04-17 03:00:00",83.08,15556.0,Italy,0.38,"Bank Transfer",27.27,Electronics,Online,"Not Returned","Royal Mail",Berlin,High,2563.7,2536.43
449307,SKU_1641,"White Mug",23,"2020-04-17 09:00:00",34.67,45774.0,Sweden,0.34,paypall,27.53,Electronics,In-store,"Not Returned","Royal Mail",Rome,High,789.59,762.06
401454,SKU_1425,"Wireless Mouse",9,"2020-04-17 10:00:00",11.49,56133.0,Spain,0.24,"Bank Transfer",28.12,Electronics,In-store,"Not Returned",UPS,Rome,High,101.25,73.13
571828,SKU_1256,Headphones,16,"2020-04-17 17:00:00",78.46,10454.0,Belgium,0.3,"Bank Transfer",25.75,Electronics,In-store,"Not Returned","Royal Mail",London,Low,1250.56,1224.81
870188,SKU_1740,Backpack,24,"2020-04-17 18:00:00",14.06,72846.0,Sweden,0.22,paypall,6.3,Electronics,In-store,Returned,UPS,Paris,Medium,332.16,325.86
358517,SKU_1861,Notebook,16,"2020-04-17 19:00:00",91.41,90332.0,France,0.39,"Credit Card",19.93,Electronics,In-store,"Not Returned",UPS,Berlin,High,1456.32,1436.39
112289,SKU_1106,"Office Chair",15,"2020-04-18 14:00:00",7.81,61820.0,Italy,0.42,"Credit Card",16.76,Electronics,In-store,"Not Returned","Royal Mail",Berlin,High,110.85,94.09
800336,SKU_1801,"Desk Lamp",40,"2020-04-18 15:00:00",25.16,48335.0,Germany,0.36,paypall,15.79,Electronics,In-store,"Not Returned","Royal Mail",Amsterdam,High,992,976.21
798956,SKU_1929,"Desk Lamp",10,"2020-04-18 16:00:00",71.24,GUEST,Belgium,0.45,"Credit Card",13.02,Electronics,In-store,Returned,UPS,Paris,High,707.9,694.88
855801,SKU_1919,"Wireless Mouse",11,"2020-04-18 17:00:00",6.21,54338.0,Spain,0.2,"Credit Card",14.82,Electronics,Online,"Not Returned","Royal Mail",Paris,Medium,66.11,51.29
365798,SKU_1823,Headphones,34,"2020-04-19 01:00:00",12.75,78338.0,"United States",0.18,paypall,16.1,Electronics,In-store,"Not Returned",FedEx,London,High,427.38,411.28
582238,SKU_1093,Headphones,40,"2020-04-19 02:00:00",10.65,42774.0,Australia,0.33,paypall,6.48,Electronics,Online,"Not Returned",FedEx,Paris,Medium,412.8,406.32
934800,SKU_1006,Notebook,2,"2020-04-19 04:00:00",83.65,90895.0,Germany,0.02,"Bank Transfer",13.49,Electronics,Online,"Not Returned",UPS,Rome,High,167.26,153.77
732259,SKU_1456,Backpack,20,"2020-04-19 09:00:00",4.74,76162.0,"United Kingdom",0.19,"Bank Transfer",18.08,Electronics,Online,"Not Returned","Royal Mail",Berlin,Low,91,72.92
462246,SKU_1385,"Blue Pen",31,"2020-04-19 11:00:00",65.06,68686.0,Netherlands,0.4,"Bank Transfer",27.91,Electronics,Online,"Not Returned",DHL,Berlin,High,2004.46,1976.55
421333,SKU_1802,"White Mug",29,"2020-04-19 12:00:00",2.91,19875.0,Netherlands,0.38,"Bank Transfer",24.63,Electronics,Online,"Not Returned","Royal Mail",Amsterdam,High,73.37,48.74
296501,SKU_1051,Headphones,9,"2020-04-19 19:00:00",81.28,63067.0,"United Kingdom",0.5,"Credit Card",22.92,Electronics,In-store,"Not Returned","Royal Mail",London,Medium,727.02,704.1
325160,SKU_1693,Notebook,2,"2020-04-20 00:00:00",11.11,35310.0,Netherlands,0.41,paypall,26.17,Electronics,Online,"Not Returned","Royal Mail",Paris,High,21.4,-4.77
332601,SKU_1431,"Wall Clock",14,"2020-04-20 12:00:00",7.93,GUEST,Sweden,0.36,"Credit Card",5.16,Electronics,Online,"Not Returned",UPS,Rome,High,105.98,100.82
529667,SKU_1585,T-shirt,46,"2020-04-20 19:00:00",44.63,91129.0,France,0.15,paypall,9.34,Electronics,In-store,"Not Returned","Royal Mail",Berlin,High,2046.08,2036.74
427825,SKU_1461,Notebook,12,"2020-04-21 00:00:00",15.28,85596.0,Italy,0.48,"Credit Card",7.89,Electronics,Online,"Not Returned",DHL,London,Low,177.6,169.71
296553,SKU_1255,"USB Cable",26,"2020-04-21 03:00:00",17.02,58421.0,Sweden,0.07,"Bank Transfer",22.08,Electronics,In-store,"Not Returned",FedEx,Paris,Low,440.7,418.62
561792,SKU_1447,"Blue Pen",11,"2020-04-21 04:00:00",40.06,21745.0,"United Kingdom",0.45,"Credit Card",6.66,Electronics,Online,"Not Returned","Royal Mail",Paris,Low,435.71,429.05
903446,SKU_1759,"Wall Clock",45,"2020-04-21 13:00:00",68.7,78692.0,Italy,0.13,"Credit Card",8.97,Electronics,In-store,"Not Returned",DHL,Amsterdam,Medium,3085.65,3076.68
168388,SKU_1924,"Office Chair",38,"2020-04-21 17:00:00",45.41,24579.0,"United States",0.44,"Bank Transfer",11.7,Electronics,Online,"Not Returned",DHL,Paris,Low,1708.86,1697.16
192578,SKU_1876,T-shirt,22,"2020-04-21 19:00:00",91.97,99644.0,Norway,0.42,"Bank Transfer",17.26,Electronics,Online,"Not Returned",UPS,Amsterdam,High,2014.1,1996.84
385855,SKU_1907,"Wireless Mouse",30,"2020-04-21 22:00:00",67.92,92316.0,Netherlands,0.39,"Credit Card",28.53,Electronics,Online,"Not Returned",DHL,Amsterdam,Low,2025.9,1997.37
998850,SKU_1136,"Blue Pen",9,"2020-04-22 08:00:00",16.52,57769.0,Belgium,0.37,paypall,14.22,Electronics,In-store,"Not Returned","Royal Mail",Paris,Low,145.35,131.13
293510,SKU_1224,Notebook,3,"2020-04-22 18:00:00",82.12,22798.0,Australia,0.11,"Bank Transfer",19.07,Electronics,Online,"Not Returned",FedEx,Berlin,Low,246.03,226.96
209847,SKU_1385,"Wall Clock",8,"2020-04-22 19:00:00",34.69,73941.0,Germany,0.07,paypall,24.04,Electronics,In-store,"Not Returned",FedEx,Berlin,Medium,276.96,252.92
794892,SKU_1812,"Desk Lamp",1,"2020-04-23 02:00:00",81.46,63052.0,Australia,0.29,"Bank Transfer",17.09,Electronics,Online,"Not Returned",FedEx,London,High,81.17,64.08
112323,SKU_1498,"Wall Clock",36,"2020-04-23 04:00:00",93.41,33286.0,France,0.21,"Credit Card",22.91,Electronics,Online,"Not Returned",UPS,Berlin,Medium,3355.2,3332.29
735232,SKU_1371,Backpack,10,"2020-04-23 07:00:00",36.96,68264.0,France,0.47,"Bank Transfer",20.82,Electronics,In-store,"Not Returned",UPS,Rome,Medium,364.9,344.08
503322,SKU_1740,"Wireless Mouse",48,"2020-04-23 12:00:00",17.22,54981.0,Belgium,0.25,paypall,21.71,Electronics,In-store,"Not Returned","Royal Mail",Rome,High,814.56,792.85
477539,SKU_1290,Headphones,13,"2020-04-23 15:00:00",5.66,37070.0,France,0.29,paypall,6.61,Electronics,In-store,"Not Returned",DHL,Paris,Medium,69.81,63.2
216492,SKU_1943,T-shirt,31,"2020-04-23 16:00:00",85.17,57628.0,Netherlands,0.39,"Bank Transfer",25.86,Electronics,Online,"Not Returned",FedEx,Berlin,Low,2628.18,2602.32
398522,SKU_1767,Notebook,3,"2020-04-23 22:00:00",40.62,39260.0,Spain,0.36,"Bank Transfer",25.4,Electronics,In-store,"Not Returned","Royal Mail",Berlin,High,120.78,95.38
813936,SKU_1566,"Blue Pen",39,"2020-04-24 12:00:00",37.84,51736.0,France,0.5,"Bank Transfer",29.49,Electronics,Online,"Not Returned",UPS,Rome,High,1456.26,1426.77
611778,SKU_1717,T-shirt,18,"2020-04-24 13:00:00",84.59,89447.0,"United Kingdom",0.02,paypall,20.57,Electronics,In-store,"Not Returned",UPS,London,Low,1522.26,1501.69
275915,SKU_1756,T-shirt,47,"2020-04-24 20:00:00",56.25,19174.0,Spain,0.35,paypall,10.39,Electronics,In-store,"Not Returned","Royal Mail",London,High,2627.3,2616.91
391126,SKU_1032,"Wall Clock",40,"2020-04-25 04:00:00",78.29,69245.0,France,0.01,paypall,10.54,Electronics,In-store,"Not Returned","Royal Mail",Amsterdam,Medium,3131.2,3120.66
886639,SKU_1107,Notebook,27,"2020-04-25 05:00:00",32.81,48358.0,Italy,0.06,"Bank Transfer",14.42,Electronics,In-store,"Not Returned",DHL,London,Medium,884.25,869.83
854296,SKU_1944,Notebook,31,"2020-04-25 08:00:00",27.2,74905.0,Belgium,0.23,"Credit Card",12.06,Electronics,In-store,"Not Returned","Royal Mail",Amsterdam,High,836.07,824.01
168619,SKU_1180,Backpack,12,"2020-04-25 11:00:00",82.52,81222.0,Spain,0.44,"Bank Transfer",15.18,Electronics,In-store,"Not Returned",DHL,Rome,High,984.96,969.78
784688,SKU_1896,"Blue Pen",49,"2020-04-25 12:00:00",94.2,14014.0,Italy,0.24,"Credit Card",15.56,Electronics,In-store,"Not Returned",UPS,Rome,Medium,4604.04,4588.48
601643,SKU_1151,Backpack,37,"2020-04-25 14:00:00",60,22325.0,Germany,0.22,"Bank Transfer",24.88,Electronics,Online,"Not Returned",UPS,Rome,Low,2211.86,2186.98
855343,SKU_1902,"Office Chair",26,"2020-04-25 18:00:00",97.28,14571.0,Belgium,0.1,"Credit Card",6.22,Electronics,Online,"Not Returned","Royal Mail",Rome,High,2526.68,2520.46
768755,SKU_1366,"White Mug",23,"2020-04-26 09:00:00",12.1,60556.0,Portugal,0.35,"Credit Card",27.96,Electronics,Online,"Not Returned",UPS,London,Low,270.25,242.29
119169,SKU_1384,"Wireless Mouse",22,"2020-04-26 21:00:00",69.55,27571.0,Australia,0.45,paypall,29.25,Electronics,In-store,"Not Returned",UPS,Amsterdam,Medium,1520.2,1490.95
618652,SKU_1916,"Office Chair",25,"2020-04-26 22:00:00",60.24,18614.0,Italy,0.46,"Bank Transfer",13.34,Electronics,Online,"Not Returned",FedEx,Berlin,Medium,1494.5,1481.16
218413,SKU_1714,Headphones,8,"2020-04-26 23:00:00",55.52,12421.0,Sweden,0.44,paypall,5.19,Electronics,Online,Returned,"Royal Mail",Paris,Medium,440.64,435.45
743552,SKU_1335,T-shirt,39,"2020-04-27 00:00:00",22.92,76252.0,Netherlands,0.49,"Credit Card",24.1,Electronics,In-store,"Not Returned",DHL,Rome,Low,874.77,850.67
917114,SKU_1176,"Wall Clock",17,"2020-04-27 07:00:00",6.46,78197.0,Belgium,0.47,paypall,16.94,Electronics,In-store,"Not Returned",UPS,Berlin,High,101.83,84.89
492136,SKU_1552,Notebook,34,"2020-04-27 09:00:00",9.16,82470.0,Belgium,0.49,"Bank Transfer",25.58,Electronics,Online,"Not Returned","Royal Mail",Amsterdam,Medium,294.78,269.2
296049,SKU_1170,"Wall Clock",48,"2020-04-27 18:00:00",29.4,48908.0,Australia,0.3,paypall,8.34,Electronics,Online,"Not Returned",FedEx,Berlin,High,1396.8,1388.46
714805,SKU_1831,"White Mug",48,"2020-04-27 22:00:00",37.23,44240.0,"United States",0.1,paypall,6.12,Electronics,Online,"Not Returned",FedEx,Paris,High,1782.24,1776.12
857771,SKU_1667,"Office Chair",31,"2020-04-28 05:00:00",88.51,99706.0,Norway,0.17,"Credit Card",25.44,Electronics,In-store,"Not Returned",FedEx,Rome,Low,2738.54,2713.1
985296,SKU_1454,"Office Chair",33,"2020-04-28 07:00:00",3.16,11563.0,"United States",0.18,"Credit Card",20.6,Electronics,In-store,"Not Returned",FedEx,London,Medium,98.34,77.74
687421,SKU_1056,"Wall Clock",47,"2020-04-28 15:00:00",58.81,28583.0,Portugal,0.48,paypall,13.33,Electronics,Online,"Not Returned",DHL,Rome,High,2741.51,2728.18
910658,SKU_1935,"Wireless Mouse",41,"2020-04-28 23:00:00",9.44,43459.0,Netherlands,0.42,"Credit Card",13.27,Electronics,In-store,"Not Returned",FedEx,Amsterdam,Low,369.82,356.55
303981,SKU_1424,"Office Chair",19,"2020-04-29 03:00:00",49.24,90036.0,Spain,0.38,"Bank Transfer",13.88,Electronics,Online,"Not Returned",FedEx,London,High,928.34,914.46
245788,SKU_1058,Headphones,29,"2020-04-29 19:00:00",56.77,GUEST,Italy,0.34,"Credit Card",27.61,Electronics,In-store,"Not Returned",UPS,Amsterdam,Medium,1636.47,1608.86
